id,postcode,name,id_oblast
3563,2685, оюмвюпебн,11
3564,1137, оюмвюпебн,23
3565,6657, оюмвебн,10
3566,6851, оюопюр,10
3567,5094, оюопюркхбю,5
3568,2474, оюпюлсм,15
3569,2926, оюпхк,1
3570,9245, оюпрхгюмх,3
3571,6218, оюпрхгюмхм,25
3572,5344, оюпвнбжх,8
3573,5224, оюяйюкебеж,5
3574,9370, оюяйюкебн,9
3575,6776, оюяоюк,10
3576,2631, оюярпю,11
3577,2659, оюярсу,11
3578,4418, оюрюкемхжю,14
3579,6710, оюрхжю,10
3580,5225, оюрпеь,5
3581,5631, оюрпеьйн,12
3582,4267, оюрпхюпу ебрхлнбн,17
3583,2069, оюсмнбн,23
3584,6969, оюьхмжх,10
3585,6572, оюьйск,27
3586,4632, оюьнбх,14
3587,6529, оюьнбн,27
3588,7771, оебеж,26
3589,4335, оебжхре,17
3590,5095, оеийнбжх,5
3591,5370, оеимю,8
3592,5345, оеинбжх,8
3593,7127, оеивхмнбн,19
3594,2582, оекюрхйнбн,11
3595,6593, оекебсм,27
3596,6948, оекхм,10
3597,5895, оекхьюр,16
3598,5333, оемйнбжх,8
3599,2499, оемйэнбжх,15
3600,6741, оемэнбн,10
3601,7158, оеоекхмю,19
3602,6643, оеоекхые,10
3603,3841, оепхкнбеж,6
3604,2300, оепмхй,15
3605,6673, оепоепей,10
3606,6949, оепсмхйю,10
3607,4225, оепсыхжю,17
3608,6798, оеямнони,10
3609,4208, оеямнони,17
3610,3519, оеянвмхжю,13
3611,7119, оер йкюдемжх,19
3612,9940, оер лнцхкх,28
3613,8953, оер лнцхкх,21
3614,6666, оерекнбн,10
3615,5184, оерйн йюпюбекнбн,5
3616,5434, оерйн якюбеийнб,8
3617,2111, оерйнбн,23
3618,4740, оерйнбн,22
3619,5370, оерйнбжх,8
3620,5084, оерйнбжх,5
3621,9521, оеркеьйнбн,9
3622,6634, оеркхмн,10
3623,5933, оернйкюдемжх,16
3624,5784, оерпебеме,12
3625,2936, оерпекхй,1
3626,7956, оерпхмн,26
3627,2085, оерпхв,23
3628,2850, оерпхв,1
3629,4911, оерпнб днк,22
3630,9225, оерпнб днк,3
3631,2815, оерпнбн,1
3632,6058, оерпнбн,25
3633,5347, оерпнбжх,8
3634,3521, оерпнуюм,13
3635,5878, оерзпмхжю,16
3636,2234, оерзпв,23
3637,5345, оежнбжх,8
3638,7428, оевемхжю,18
3639,4912, оевхмяйн,22
3640,3733, оеьюйнбн,6
3641,2443, оеыепю,15
3642,4550, оеыепю,14
3643,4754, оеыепю,22
3644,5788, оеыепмю,12
3645,8525, оеыепяйн,2
3646,2618, охоепебн,11
3647,2831, охоепхжю,1
3648,2508, охоепйнб вхткхй,11
3649,7129, охоепйнбн,19
3650,5035, охпюлхдюрю,5
3651,7090, охпцнбн,19
3652,2070, охпдно,23
3653,2823, охпхм,1
3654,7976, охпхмеж,26
3655,8528, охпме,2
3656,7081, охяюмеж,19
3657,4744, охяюмхжю,22
3658,5127, охяюпебн,5
3659,9927, охяюпебн,28
3660,9527, охяюпнбн,9
3661,5871, охяюпнбн,16
3662,8289, охялемнбн,2
3663,8942, охрнбн,21
3664,2218, охьюме,23
3665,3662, охьспйю,13
3666,4451, охыхцнбн,14
3667,6813, охъбеж,10
3668,6850, окюгхые,10
3669,5042, окюйнбн,5
3670,3781, окюйсдеп,6
3671,1475, окюмю,24
3672,6599, окюмхмеж,27
3673,2340, окюмхмхжю,15
3674,8565, окюмхмхжю,2
3675,6560, окюмхмнбн,27
3676,4940, окюмхмяйн,22
3677,4921, окюмхмжх,22
3678,5367, окюмхмжх,8
3679,9365, окювхднк,9
3680,5370, окювйю,8
3681,5360, окювйнбжх,8
3682,5800, окебем,16
3683,9522, окемхлхп,9
3684,2954, океремю,1
3685,3931, океьхбеж,6
3686,6800, океьхмжх,10
3687,9920, окхяйю,28
3688,4000, окнбдхб,17
3689,4979, окнбдхбжх,22
3690,6890, окнбйю,10
3691,6257, окнднбхрнбн,25
3692,6055, окняйю лнцхкю,25
3693,2810, окняйх,1
3694,2072, окзгхые,23
3695,7934, окзярхмю,26
3696,9372, онаедю,9
3697,5873, онаедю,16
3698,8679, онаедю,29
3699,4638, онахр йюлзй,14
3700,7262, онахр йюлзй,18
3701,2554, онахр йюлзй,11
3702,5365, оназй,8
3703,2218, онбюкхпзф,23
3704,6630, онбер,10
3705,7431, ондюибю,18
3706,4733, ондбхя,22
3707,8450, ондбхя,2
3708,6850, ондбпзу,10
3709,3852, ондцнпE,6
3710,8535, ондцнпеж,2
3711,2049, ондцнпхе,23
3712,7768, ондцнпхжю,26
3713,1221, ондцслеп,23
3714,5852, ондел,16
3715,6880, ондйнбю,10
3716,6312, ондйпеою,27
3717,7632, ондкея,20
3718,6945, ондпслве,10
3719,9391, ондякнм,9
3720,6057, ондякнм,25
3721,2229, онфюпебн,23
3722,7622, онфюпебн,20
3723,5041, онфепмхй,5
3724,4524, онхапеме,14
3725,3764, онйпюимю,6
3726,6575, онйпнбюм,27
3727,2708, онйпнбмхй,1
3728,2758, онкемю,1
3729,2804, онкемхжю,1
3730,2561, онкерхмжх,11
3731,3818, онкерйнбжх,6
3732,2751, онкерн,1
3733,5138, онкхйпюхые,5
3734,2060, онкхнбжх,23
3735,9401, онкйнбмхй дъйнбн,9
3736,6909, онкйнбмхй фекъгнбн,10
3737,9432, онкйнбмхй хбюмнбн,9
3738,7579, онкйнбмхй кюлапхмнб,20
3739,9471, онкйнбмхй яюбнбн,9
3740,9378, онкйнбмхй ябеыюпнбн,9
3741,4794, онкйнбмхй яепютхлнб,22
3742,7677, онкйнбмхй рюякюйнбн,20
3743,7553, онкйнбмхй внкюйнбн,20
3744,2551, онкяйю яйюйюбхжю,11
3745,6276, онкяйх цпюдеж,25
3746,8123, онкяйх хгбнп,2
3747,5193, онкяйх яемнбеж,5
3748,5180, онкяйх рпзлаеь,5
3749,7131, онкяйн йнянбн,19
3750,8937, онкяйн оздюпебн,21
3751,4977, онкъмю,22
3752,7584, онкъмю,20
3753,8654, онкъмю,29
3754,6847, онкъмеж,10
3755,8544, онкъмнбн,2
3756,6464, онкъмнбн,27
3757,2068, онкъмжх,23
3758,9239, онкъжхре,3
3759,3476, онлефдхм,13
3760,7164, онлем,19
3761,8200, онлнпхе,2
3762,7839, онлныхжю,26
3763,6297, онлнымхй,25
3764,2236, онмнп,23
3765,5343, оноюпх,8
3766,5365, оноцепцебжх,8
3767,9377, оноцпхцнпнбн,9
3768,9478, оноцпсебн,9
3769,7590, онохмю,20
3770,4528, онохмжх,14
3771,3244, онохжю,7
3772,7545, онойпюкебн,20
3773,6398, ононбеж,27
3774,4127, ононбхжю,17
3775,9101, ононбхв,3
3776,8735, ононбн,29
3777,7800, ононбн,26
3778,5035, ононбжх,5
3779,5345, ононбжх,8
3780,2060, ононбжх,23
3781,2014, ононбъме,23
3782,5365, онопюийнбжх,8
3783,4759, онопекйю,22
3784,7564, онопсяюмнбн,20
3785,5084, онопсяебжх,5
3786,5084, онояйю,5
3787,5466, онояйю,8
3788,6580, онояйн,27
3789,5898, онпдхл,16
3790,7218, онпнхые,18
3791,8221, онпни,2
3792,4281, онпнимю,17
3793,7952, онпнимн,26
3794,7658, онпнимн,20
3795,2639, онпнлхмнбн,11
3796,3432, онпрхрнбжх,13
3797,9409, онпсвхй йзпдфхебн,9
3798,9658, онпсвхй всмвебн,9
3799,7853, оняюахмю,26
3800,7567, оняеб,20
3801,6833, онярмхй,10
3802,5309, онрнй,8
3803,4768, онрнйю,22
3804,2127, онрно,23
3805,6963, онрнвюпйю,10
3806,6850, онрнве,10
3807,6960, онрнвмхжю,10
3808,2455, онжзпмемжх,15
3809,5125, опюбдю,5
3810,7690, опюбдю,20
3811,8695, опюбдхмн,29
3812,6765, опюбднкча,10
3813,9945, опюбемжх,28
3814,2161, опюбеж,23
3815,2170, опюбеьйю кюйюбхжю,23
3816,4191, опюбхые,17
3817,2894, опюбн азпдн,1
3818,6248, опюбнякюб,25
3819,4287, опюбнякюбем,17
3820,3917, опюсфдю,6
3821,5345, опюуюкх,8
3822,3457, опебюкю,13
3823,2571, опейнкмхжю,11
3824,2206, опейпзяре,23
3825,7325, опекег,18
3826,5545, опекнл,12
3827,5040, опенапюфемяйх люмюя,5
3828,8541, опенапюфемжх,2
3829,6862, опеяейю,10
3830,9558, опеяекемжх,9
3831,7772, опеяекеж,26
3832,9922, опеяекйю,28
3833,7762, опеяхъм,26
3834,6048, опеякюбем,25
3835,6454, опеякюбеж,27
3836,7635, опеякюбжх,20
3837,4987, опеянйю,22
3838,9635, опеяою,9
3839,2072, опеяою,23
3840,5350, опеярни,8
3841,7754, опеяъй,18
3842,5542, опеяъйю,12
3843,2452, опхани,15
3844,9352, опхкео,9
3845,8445, опхкео,2
3846,8290, опхлнпяйн,2
3847,9376, опхлнпжх,9
3848,9146, опхоей,3
3849,6858, опхоей,10
3850,8537, опхоей,2
3851,9524, опхяюд,9
3852,8161, опхяюд,2
3853,6564, опхяюдеж,27
3854,9131, опхяекжх,3
3855,8251, опхяекжх,2
3856,5033, опхянбн,5
3857,5766, опхянерн,12
3858,7969, опхянимю,26
3859,9965, опхярне,28
3860,7748, опнасдю,26
3861,9200, опнбюдхъ,3
3862,4871, опнцкед,22
3863,5045, опндюмнбжх,5
3864,5307, опндюмнбжх,8
3865,2007, опндюмнбжх,23
3866,2471, опндюмвю,15
3867,7739, опнкюг,26
3868,3913, опнкюгмхжю,6
3869,9685, опнкег,9
3870,2228, опнкеью,23
3871,4358, опнкнл,17
3872,6632, опноюяр,10
3873,7055, опняемю,19
3874,8548, опняемхй,2
3875,9175, опняевем,3
3876,7263, опнярнпмн,19
3877,3957, опнрнонохмжх,6
3878,9487, опнтеянп гкюрюпяйх,9
3879,7572, опнтеянп хьхпйнбн,20
3880,7668, опнукюдю,20
3881,8336, опнунд,2
3882,8944, опнунпнбн,21
3883,6062, опъонпеж,25
3884,6716, опъонпеж,10
3885,6811, орхвюп,10
3886,8998, орхвюпх,21
3887,7946, орхвебн,26
3888,3049, осдпхъ,7
3889,5062, осьебн,5
3890,8718, овекю,29
3891,6385, овекюпх,27
3892,9550, овекюпнбн,9
3893,6664, овекюпнбн,10
3894,2048, овекхм,23
3895,8456, овекхм,2
3896,7438, овекхмю,18
3897,9363, овекхмн,9
3898,6196, овекхмнбн,25
3899,5048, овекхые,5
3900,9427, овекмхй,9
3901,9118, овекмхй,3
3902,7987, овекмн,26
3903,6268, оьемхвебн,25
3904,8992, оздюпебн,21
3905,7959, оздюпхмн,26
3906,4158, оздюпяйн,17
3907,6746, оздюпжх,10
3908,8317, озмвебн,2
3909,7958, озпбюм,26
3910,4110, озпбемеж,17
3911,8694, озпбемеж,29
3912,6865, озпбемжх,10
3913,6882, озпбхжю,10
3914,2890, озпбнлюи,1
3915,4270, озпбнлюи,17
3916,5139, озпбнлюижх,5
3917,5365, озпфхцпюу,8
3918,3531, озпкхвебн,13
3919,5052, озпнбжх,5
3920,5307, озпребжх,8
3921,5380, озпью,8
3922,6075, озярпем,25
3923,6233, озярпнбн,25
3924,6519, озярпнцнп,27
3925,6597, озярпннй,27
3926,6379, озрмхйнбн,27
3927,6496, оъязвебн,27
3928,3938, пюахью,6
3929,6384, пюанбн,27
3930,3842, пюапнбн,6
3931,8146, пюбюдхмнбн,2
3932,8238, пюбдю,2
3933,6834, пюбем,10
3934,2249, пюбмю,23
3935,9235, пюбмю,3
3936,5742, пюбмю,12
3937,3473, пюбмю,13
3938,9124, пюбмю цнпю,3
3939,6526, пюбмю цнпю,27
3940,8151, пюбмю цнпю,2
3941,8117, пюбмеж,2
3942,9523, пюбмеж,9
3943,4931, пюбмхк,22
3944,4781, пюбмхмюрю,22
3945,4955, пюбмхыю,22
3946,2167, пюбмхые,23
3947,7296, пюбмн,19
3948,4913, пюбмн мхбхые,22
3949,2129, пюбмн онке,23
3950,7965, пюбмн яекн,26
3951,5089, пюбмнбн,5
3952,4582, пюбмнцнп,14
3953,9294, пюдюм бнибндю,3
3954,5185, пюдюмнбн,5
3955,5370, пюдюмверн,8
3956,9149, пюдебн,3
3957,8917, пюдебн,21
3958,5360, пюдебжх,8
3959,8959, пюдежйх,21
3960,2447, пюдхань,15
3961,6427, пюдхебн,27
3962,4590, пюдхкнбн,14
3963,7245, пюдхмцпюд,18
3964,8983, пюдхмйю,21
3965,5360, пюдхмн,8
3966,4202, пюдхмнбн,17
3967,5838, пюдхьебн,16
3968,9808, пюдйн дхлхрпхебн,28
3969,5041, пюдйнбжх,5
3970,2548, пюдкнбжх,11
3971,6260, пюдмебн,25
3972,5035, пюдмебжх,5
3973,3144, пюднбеме,7
3974,6564, пюднбеж,27
3975,2488, пюднбн,15
3976,5380, пюднбжх,8
3977,5084, пюднбжх,5
3978,5633, пюднебяйнрн,12
3979,5367, пюднебжх,8
3980,8323, пюднимнбн,2
3981,2400, пюднлхп,15
3982,5997, пюднлхпжх,16
3983,2148, пюднрхмю,23
3984,2043, пюдсхк,23
3985,2359, пюдси,15
3986,2222, пюдскнбжх,23
3987,6185, пюдсмжх,25
3988,6185, пюдсмжх - яюмюрнпхс,25
3989,5540, пюдчбеме,12
3990,5363, пюебжх,8
3991,2253, пюганхые,23
3992,8531, пюганимю,2
3993,7707, пюганимю,26
3994,9790, пюгбхцнпнбн,28
3995,3633, пюгцпюд,13
3996,7200, пюгцпюд,18
3997,7659, пюгдек,20
3998,8747, пюгдек,29
3999,9181, пюгдекмю,3
4000,6283, пюгдекмю,25
4001,7989, пюгдекжх,26
4002,2835, пюгднк,1
4003,2166, пюгднкюрю,23
4004,2162, пюгкхб,23
4005,2760, пюгкнц,1
4006,5089, пюгяную,5
4007,6525, пюийнбю лнцхкю,27
4008,5617, пюийнбяйю,12
4009,5039, пюийнбжх,5
4010,7421, пюимхмн,18
4011,6423, пюимнбн,27
4012,5347, пюимнбжх,8
4013,5094, пюимнбжх,5
4014,5363, пюимсьйнбжх,8
4015,2017, пюинбн,23
4016,3067, пюйебн,7
4017,2451, пюйхкнбжх,15
4018,2223, пюйхрю,23
4019,5998, пюйхрю,16
4020,2753, пюйхрмю,1
4021,3791, пюйхрмхжю,6
4022,6067, пюйхрмхжю,25
4023,4640, пюйхрнбн,14
4024,8547, пюйкхмнбн,2
4025,8439, пюйкхжю,2
4026,3820, пюйнбхжю,6
4027,2577, пюйнбн,11
4028,8884, пюйнбн,21
4029,9659, пюйнбяйх,9
4030,7264, пюйнбяйх,18
4031,4150, пюйнбяйх,17
4032,8257, пюйнбяйнбн,2
4033,5875, пюкебн,16
4034,5367, пюкебжх,8
4035,5098, пюкхмнбжх,5
4036,6820, пюкхжю,10
4037,7759, пюкхжю,26
4038,6965, пюкхвебн,10
4039,2569, пюмемжх,11
4040,6720, пюмх кхяр,10
4041,2484, пюмх ксц,15
4042,2357, пюямхй,15
4043,3660, пюянбн,13
4044,6865, пюярмхй,10
4045,5343, пюунбжх,8
4046,5345, пювебжх,8
4047,5350, пювнбжх,8
4048,5035, пюьебжх,5
4049,2578, пюьйю цпюыхжю,11
4050,2152, пюьйнбн,23
4051,5350, пюьнбхре,8
4052,3532, пюьнбхжю,13
4053,5093, пючбжх,5
4054,3935, пюъмнбжх,6
4055,2204, пюъмнбжх,23
4056,2446, пюъмжх,15
4057,5087, пеапебжх,5
4058,2384, пеапн,15
4059,2294, пеапнбн,23
4060,3158, пеазпйнбн,7
4061,5340, педеьйнбжх,8
4062,2269, педхмю,23
4063,2380, пефюмжх,15
4064,2562, пефхмжх,11
4065,5088, пегюв,5
4066,6649, пегаюпжх,10
4067,8281, пегнбн,2
4068,4734, пейю,22
4069,5088, пейхвйю,5
4070,2018, пекэнбн,23
4071,3954, пеокъмю,6
4072,5993, пеяекеж,16
4073,5060, пеяем,5
4074,2621, пеяхкнбн,11
4075,4793, певюмх,22
4076,8567, певхжю,2
4077,2483, пеъмнбжх,15
4078,2192, пхаюпхжю,23
4079,5720, пхаюпхжю,12
4080,6790, пхаюпжх,10
4081,5847, пхаем,16
4082,4952, пхаем днк,22
4083,6939, пхахмн,10
4084,2864, пхамхй,1
4085,4973, пхамхжю,22
4086,2967, пхамнбн,1
4087,6849, пхдхмн,10
4088,6742, пхднбн,10
4089,2630, пхкю,11
4090,2643, пхкяйх люмюярхп,11
4091,2710, пхкжх,1
4092,6274, пхяхлюмнбн,25
4093,5370, пхръ,8
4094,9830, пхь,28
4095,8664, пнанбн,29
4096,4736, пнбхмю,22
4097,6916, пнцюв,10
4098,9632, пнцювебн,9
4099,3962, пнцкеж,6
4100,6845, пнцнгюпх,10
4101,3360, пнцнгем,7
4102,9560, пнцнгхмю,9
4103,6469, пнцнгхмнбн,27
4104,6845, пнцнгве,10
4105,4140, пнцнь,17
4106,5447, пнцскър,8
4107,5092, пндхмю,5
4108,6356, пнднох,27
4109,6762, пнднояйн,10
4110,8539, пнфдем,2
4111,2820, пнфем,1
4112,8630, пнгю,29
4113,6596, пнгхмн,27
4114,4340, пнгхмн,17
4115,4154, пнгнбеж,17
4116,4583, пнгнбн,14
4117,6163, пнгнбн,25
4118,3130, пнлюм,7
4119,2254, пнонр,23
4120,9537, пняем,9
4121,4421, пняем,14
4122,8150, пняем,2
4123,9369, пняемнбн,9
4124,8318, пняемнбн,2
4125,7784, пняхмю,18
4126,7933, пняхжю,26
4127,9540, пняхжю,9
4128,5221, пняхжю,5
4129,5091, пнямн,5
4130,2225, пнянлюм,23
4131,4653, пнукебю,14
4132,9252, пнъй,3
4133,2343, псдюпжх,15
4134,6659, псдхмю,10
4135,8536, псдхмю,2
4136,8112, псдмхй,2
4137,9105, псдмхй,3
4138,4960, псднгел,22
4139,5367, псебжх,8
4140,4102, псем,17
4141,8540, псем,2
4142,7744, псеж,26
4143,3930, псфхмжх,6
4144,8722, псфхжю,29
4145,9954, псфхжю,28
4146,7692, псимн,20
4147,5304, псивнбжх,8
4148,6057, пслюмъ,25
4149,6453, пслекхъ,27
4150,5785, пслъмжебн,12
4151,5397, псмъ,8
4152,2863, псохре,1
4153,6251, псойхре,25
4154,3726, псожх,6
4155,5994, псожх,16
4156,8574, псовю,2
4157,6695, псяюкхмю,10
4158,6795, псяюкяйн,10
4159,5057, псяюкъ,5
4160,7000, псяе,19
4161,5380, псяхмнбжх,8
4162,3148, псяйю аекю,7
4163,5035, псяйнбжх,5
4164,8105, псянйюярпн,2
4165,4956, псярюм,22
4166,5079, псунбжх,5
4167,6928, псвеи,10
4168,2060, пзфюмю,23
4169,2389, пзфдюбеж,15
4170,2550, пзфдюбхжю,11
4171,2856, пзфдюй,1
4172,4169, пзфебн,17
4173,4170, пзфебн йнмюпе,17
4174,6171, пзфемю,25
4175,6456, пзфемнбн,27
4176,8530, пзфхжю,2
4177,2568, пзянбн,11
4178,6850, пзр,10
4179,7935, пзркхмю,26
4180,8842, пзвемхжю,21
4181,5345, пъгйнбжх,8
4182,7070, пъунбн,19
4183,5440, пъунбжхре,8
4184,9251, яюбю,3
4185,7318, яюбхм,18
4186,8643, яюбхмн,29
4187,2576, яюбнияйх,11
4188,7841, яюдхмю,26
4189,5896, яюднбеж,16
4190,2387, яюднбхй,15
4191,6815, яюднбхжю,10
4192,9139, яюднбн,3
4193,4122, яюднбн,17
4194,8463, яюднбн,2
4195,2922, яюднбн,1
4196,2576, яюфдемхй,11
4197,6568, яюйюпжх,27
4198,9817, яюкюлюмнбн,28
4199,5397, яюкюясйю,8
4200,3933, яюкюь,6
4201,6942, яюлнбхкю,10
4202,5040, яюлнбндеме,5
4203,6878, яюлндхбю,10
4204,6897, яюлнйхрйю,10
4205,2000, яюлнйнб,23
4206,2620, яюлнпюмнбн,11
4207,9101, яюлнрхмн,3
4208,5035, яюляххре,5
4209,7454, яюлсхк,18
4210,2895, яюлсхкнбю йпеоняр,1
4211,9384, яюлсхкнбн,9
4212,2879, яюлсхкнбн,1
4213,8865, яюлсхкнбн,21
4214,6051, яюлсхкнбн,25
4215,8484, яюм яретюмн,2
4216,5949, яюмюдхмнбн,16
4217,2800, яюмдюмяйх,1
4218,7059, яюмдпнбн,19
4219,2650, яюоюпебю аюмъ,11
4220,2645, яюоюпебн,11
4221,3333, яюпюебн,7
4222,8659, яюпюмяйн,29
4223,2120, яюпюмжх,23
4224,4447, яюпюъ,14
4225,2950, яюрнбвю,1
4226,6961, яанп,10
4227,4449, яанп,14
4228,6595, яанпхмн,27
4229,8899, яанпхые,21
4230,9006, яб. йнмярюмрхм х ек,3
4231,7082, ябюкемхй,18
4232,6675, ябюраюпе,10
4233,4304, ябефем,17
4234,4620, яберю оерйю,14
4235,8256, яберх бкюя,2
4236,8258, яберх бкюя - яюмюрн,2
4237,4577, яберх йнмярюмрхм,14
4238,9662, яберх мхйнкю,9
4239,6890, яберкем,10
4240,7877, яберкем,26
4241,6420, яберкхмю,27
4242,8322, яберкхмю,2
4243,6547, яберкхмю,27
4244,2449, яберкъ,15
4245,1252, ябернбпювеме,23
4246,7554, ябернякюб,20
4247,6378, ябернякюб,27
4248,5080, ябернякюбжх,5
4249,6768, яберскйю,10
4250,7423, ябеыюпх,18
4251,2266, ябхдмъ,23
4252,6500, ябхкемцпюд,27
4253,5300, ябхмюпяйх днк,8
4254,6578, ябхпювх,27
4255,6499, ябхпйнбн,27
4256,5367, ябхпжх,8
4257,7960, ябхпвнбн,26
4258,5250, ябхынб,5
4259,9398, ябнандю,9
4260,8103, ябнандю,2
4261,6800, ябнандю,10
4262,4532, ябнандю,14
4263,6230, ябнандю,25
4264,6278, ябнандем,25
4265,6706, ябнандхмнбн,10
4266,7997, ябнандхжю,26
4267,2260, ябнце,23
4268,2171, ябнде,23
4269,7332, яебюп,18
4270,6745, яебдюкхмю,10
4271,9405, яебепмъй,9
4272,9415, яебепжх,9
4273,5400, яебкхебн,8
4274,2834, яедекеж,1
4275,6827, яедетве,10
4276,8994, яедкюпебн,21
4277,6800, яедкюпх,10
4278,6789, яедкюпЖх,10
4279,6621, яедкнбхмю,10
4280,5300, яедъмйнбжх,8
4281,7282, яеиднк,18
4282,5344, яеийнбжх,8
4283,5041, яеилемхре,5
4284,6890, яейхпйю,10
4285,7665, яейскнбн,20
4286,3301, яекюмнбжх,7
4287,8862, яекхлхмнбн,21
4288,2744, яекхые,1
4289,5462, яекхые,8
4290,4735, яекхые,22
4291,2377, яекхыем днк,15
4292,6487, яекяйю онкъмю,27
4293,9655, яекже,9
4294,6184, яекже,25
4295,5655, яекже,12
4296,4129, яекжх,17
4297,4814, яеквю,22
4298,2060, яекъмхм,23
4299,7072, яелепдфхебн,19
4300,5340, яелепдфххре,8
4301,7970, яелепжх,26
4302,5035, яелйнбжх,5
4303,4474, яелвхмнбн,14
4304,5450, яеммхй,8
4305,7271, яемнбн,19
4306,6481, яемнйкюя,27
4307,9634, яемнйня,9
4308,2752, яемнйня,1
4309,6800, яемже,10
4310,4490, яеорелбпх,14
4311,3637, яеорелбпхижх,13
4312,3796, яеорелбпхижх,6
4313,9693, яеорелбпхижх,9
4314,7341, яеякюб,18
4315,4469, яеярпхлн,14
4316,2875, яеярпхмн,1
4317,6660, яеярпхмяйн,10
4318,5360, яевем йюлзй,8
4319,9923, яевхые,28
4320,6585, яхб йкюдемеж,27
4321,6522, яхбю пейю,27
4322,4780, яхбхмн,22
4323,8438, яхцлем,2
4324,6380, яхкем,27
4325,7500, яхкхярпю,20
4326,6490, яхленмнбцпюд,27
4327,4475, яхленмнбеж,14
4328,8665, яхленмнбн,29
4329,2730, яхлхркх,1
4330,3737, яхмюцнбжх,6
4331,6567, яхмюонбн,27
4332,9125, яхмдек,3
4333,6825, яхмдекжх,10
4334,8279, яхмелнпеж,2
4335,9950, яхмх бхп,28
4336,4236, яхмх бпзу,17
4337,8534, яхмх пхд,2
4338,6956, яхмхцеп,10
4339,4442, яхмхрнбн,14
4340,6785, яхмвеж,10
4341,3139, яхмэн азпдн,7
4342,8332, яхмэн йюлеме,2
4343,7287, яхмъ бндю,18
4344,6629, яхоеи,10
4345,3254, яхпюйнбн,7
4346,9564, яхпюйнбн,9
4347,6359, яхпюйнбн,27
4348,2450, яхпхымхй,15
4349,8744, яхрнбн,29
4350,4104, яхрнбн,17
4351,7583, яхрнбн,20
4352,7667, яйюкю,20
4353,8462, яйюкю,2
4354,6923, яйюкюй,10
4355,8575, яйюкюй,2
4356,6846, яйюкхмю,10
4357,8645, яйюкхжю,29
4358,6652, яйюкхые,10
4359,6748, яйюкмю цкюбю,10
4360,5386, яйюкяйн,8
4361,5644, яйюмдюкнрн,12
4362,2811, яйкюбе,1
4363,6429, яйнаекебн,27
4364,5508, яйнаекебн,12
4365,6148, яйнаекебн,25
4366,4227, яйнаекебн,17
4367,8871, яйнаекебн,21
4368,3946, яйнлкъ,6
4369,5350, яйнпжхре,8
4370,2143, яйпюбемю,23
4371,2964, яйпеаюрмн,1
4372,2663, яйпхмн,11
4373,2599, яйпхмъмн,11
4374,2897, яйпзр,1
4375,4134, яйсрюпе,17
4376,6720, яйзпахмн,10
4377,9366, якюбеебн,9
4378,6576, якюбеебн,27
4379,5391, якюбеийнбн,8
4380,8738, якюбеийнбн,29
4381,9247, якюбеийнбн,3
4382,4747, якюбеимн,22
4383,5858, якюбнбхжю,16
4384,4496, якюбнбхжю,14
4385,3451, якюбнрхм,13
4386,5522, якюбыхжю,12
4387,5565, якюбъмх,12
4388,6236, якюбъмхм,25
4389,5840, якюбъмнбн,16
4390,7860, якюбъмнбн,26
4391,6473, якюбъмнбн,27
4392,8460, якюбъмжх,2
4393,9257, якюдйю бндю,3
4394,6960, якюдйндсл,10
4395,6534, якюдсм,27
4396,6064, якюдзй йкюдемеж,25
4397,2369, якюйнбжх,15
4398,8663, якюлхмн,29
4399,3728, якюмю аюпю,6
4400,3769, якюмнрпзм,6
4401,3535, якюрхмю,13
4402,4342, якюрхмю,17
4403,5564, якюрхмю,12
4404,7585, якюрхмю,20
4405,5768, якюрхмю,12
4406,2642, якюрхмн,11
4407,2449, якюрхмн,15
4408,2937, якюыем,1
4409,9784, якхбюй,28
4410,6919, якхбюпйю,10
4411,8358, якхбюпнбн,2
4412,3668, якхбюрю,13
4413,5537, якхбей,12
4414,8800, якхбем,21
4415,8840, якхбемяйх лхм. аюмх,21
4416,9395, якхбемжх,9
4417,6176, якхбхрн,25
4418,4943, якхбйю,22
4419,2844, якхбмхжю,1
4420,2200, якхбмхжю,23
4421,7060, якхбн онке,19
4422,3664, якхбнбхй,13
4423,5157, якхбнбхжю,5
4424,3915, якхбнбмхй,6
4425,4710, якхбнбн,22
4426,8331, якхбнбн,2
4427,5367, якхбнбн,8
4428,2484, якхьнбжх,15
4429,2533, якнйныхжю,11
4430,5229, якнлеп,5
4431,8240, якзмвеб апъц,2
4432,9144, якзмвебн,3
4433,7963, якзмвнбеж,26
4434,6850, якзмвнцкед,10
4435,7577, ялхкеж,20
4436,4531, ялхкеж,14
4437,5333, ялхкнбжх,8
4438,4770, ялхкъм,22
4439,9679, ялхм,9
4440,3663, ялхпмемяйх,13
4441,7074, ялхпмемяйх,19
4442,6467, ялхпмемжх,27
4443,2456, ялхпнб днк,15
4444,2794, ялнкебн,1
4445,2583, ялнкхвюмн,11
4446,8491, ялнкмхй,2
4447,9383, ялнкмхжю,9
4448,2073, ялнкяйн,23
4449,2255, ялнквю,23
4450,4700, ялнкъм,22
4451,3450, ялнкъмнбжх,13
4452,5547, ялнвюм,12
4453,2641, ялнвебн,11
4454,9820, ялъднбн,28
4455,8568, ямефю,2
4456,9244, ямефхмю,3
4457,6741, ямефхмйю,10
4458,9557, ямно,9
4459,9533, ямъцнбн,9
4460,8579, ямъцнбн,2
4461,5283, янбюрю,5
4462,2547, янбнкъмн,11
4463,8130, янгнонк,2
